Date;Consommation (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Eolien (MW);Bioénergies (MW)
24/01/2017 23:00;397.424;136.623;199.833;56.091;-0.43;2.187;2.233
25/01/2017 00:00;346.56;98.38;200.405;43.731;-0.431;1.814;2.086
25/01/2017 01:00;307.393;63.236;200.277;40.076;-0.422;2.232;1.995
25/01/2017 02:00;287.62;59.835;197.585;27.165;-0.414;1.454;1.996
25/01/2017 03:00;274.74;60.871;188.805;22.444;-0.409;1.033;1.996
25/01/2017 04:00;268.636;61.865;188.888;14.939;-0.421;1.368;1.997
25/01/2017 05:00;273.485;63.231;189.608;17.536;-0.429;1.542;1.997
25/01/2017 06:00;288.682;62.056;196.454;27.148;-0.433;1.46;1.997
25/01/2017 07:00;308.17;60.839;196.631;41.643;5.457;1.606;1.995
25/01/2017 08:00;353.519;61.533;196.921;60.229;31.937;1.215;1.684
25/01/2017 09:00;406.531;61.275;200.631;76.91;64.911;1.111;1.693
25/01/2017 10:00;432.392;85.559;200.438;44.359;98.616;1.69;1.73
25/01/2017 11:00;447.226;92.858;199.962;31.953;118.906;1.681;1.867
25/01/2017 12:00;456.299;93.672;199.845;33.351;125.542;1.802;2.087
25/01/2017 13:00;441.455;105.739;193.026;17.391;121.405;1.886;2.009
25/01/2017 14:00;445.895;112.651;191.428;26.667;111.081;1.949;2.119
25/01/2017 15:00;450.288;113.999;192.637;47.102;92.195;2.132;2.223
25/01/2017 16:00;445.631;116.932;195.532;42.634;86.075;2.244;2.215
25/01/2017 17:00;429.475;128.648;201.614;27.528;67.952;1.742;1.992
25/01/2017 18:00;413.805;131.846;202.192;36.356;38.628;2.057;1.999
25/01/2017 19:00;404.714;134.683;201.577;53.288;10.481;1.687;2.115
25/01/2017 20:00;422.685;140.891;201.324;73.798;1.835;1.785;2.168
25/01/2017 21:00;415.808;135.699;200.597;74.152;0.818;1.79;1.867
25/01/2017 22:00;403.91;134.668;199.55;64.659;0.208;1.896;2.044
25/01/2017 23:00;404.072;142.221;200.888;56.804;-0.41;1.604;2.079
26/01/2017 00:00;350.694;104.361;200.326;42.267;-0.425;1.508;2.083
26/01/2017 01:00;312.588;81.46;194.519;34.304;-0.415;0.815;1.906
26/01/2017 02:00;293.25;78.447;191.024;21.345;-0.423;1.013;1.844
26/01/2017 03:00;280.286;75.867;190.756;10.851;-0.41;1.377;1.845
26/01/2017 04:00;275.419;75.786;186.445;10.567;-0.414;1.192;1.843
26/01/2017 05:00;279.289;79.322;184.335;13.377;-0.424;0.834;1.844
26/01/2017 06:00;294.987;81.286;191.986;19.176;-0.422;1.119;1.842
26/01/2017 07:00;312.841;86.142;191.356;27.909;4.634;0.956;1.844
26/01/2017 08:00;360.5;96.31;192.185;35.32;34.278;0.568;1.839
26/01/2017 09:00;415.639;107.871;186.238;50.399;68.502;0.797;1.832
26/01/2017 10:00;441.872;117.789;177.448;59.46;84.697;0.672;1.806
26/01/2017 11:00;455.393;127.709;185.43;39.845;100.023;0.516;1.87
26/01/2017 12:00;461.824;128.837;188.092;31.704;110.272;0.87;2.049
26/01/2017 13:00;448.952;124.875;187.674;22.326;111.444;0.784;1.848
26/01/2017 14:00;454.666;125.498;188.061;30.494;108.035;0.728;1.849
26/01/2017 15:00;457.362;131.071;188.486;48.322;86.921;0.573;1.989
26/01/2017 16:00;449.366;140.444;187.875;40.153;78.78;0.313;1.8
26/01/2017 17:00;432.462;141.705;188.038;49.578;51.202;0.056;1.883
26/01/2017 18:00;417.184;144.287;189.316;55.417;25.481;0.082;2.183
26/01/2017 19:00;410.47;143.481;200.442;58.241;5.315;0.063;2.047
26/01/2017 20:00;426.959;144.328;203.263;76.699;-0.219;-0.002;2.005
26/01/2017 21:00;417.187;145.093;205.908;63.638;-0.444;0.1;2.008
26/01/2017 22:00;407.195;142.32;205.342;56.91;-0.43;0.16;2.009
26/01/2017 23:00;406.376;142.64;204.699;56.417;-0.437;0.162;2.008
27/01/2017 00:00;352.982;120.362;192.249;37.586;-0.418;0.101;2.218
27/01/2017 01:00;315.767;84.848;192.552;36.564;-0.421;-0.031;2.251
27/01/2017 02:00;295.265;80.039;192.855;20.584;-0.418;-0.042;2.248
27/01/2017 03:00;282.259;77.708;192.009;10.901;-0.425;0.057;2.009
27/01/2017 04:00;274.548;75.393;183.436;14.101;-0.427;0.034;2.011
27/01/2017 05:00;276.632;78.877;177.723;18.499;-0.426;-0.054;2.013
27/01/2017 06:00;292.507;80.051;188.869;22.087;-0.456;-0.055;2.011
27/01/2017 07:00;314.387;79.861;193.046;34.745;4.764;-0.041;2.012
27/01/2017 08:00;356.746;89.357;193.021;44.173;28.248;-0.063;2.01
27/01/2017 09:00;414.197;101.412;194.477;58.637;58.063;-0.064;1.672
27/01/2017 10:00;438.957;111.923;198.318;42.105;85.447;-0.069;1.233
27/01/2017 11:00;452.057;112.148;195.288;40.764;102.785;-0.055;1.126
27/01/2017 12:00;460.955;132.066;171.355;33.224;123.082;-0.022;1.249
27/01/2017 13:00;443.198;140.748;171.799;11.583;117.589;0.004;1.474
27/01/2017 14:00;446.611;142.699;172.259;18.851;111.074;-0.067;1.795
27/01/2017 15:00;449.981;153.941;173.413;37.082;83.79;-0.042;1.797
27/01/2017 16:00;435.04;158.282;176.202;43.458;55.117;-0.05;2.031
27/01/2017 17:00;422.076;159.087;175.762;39.4;45.79;-0.064;2.101
27/01/2017 18:00;410.053;158.847;176.594;45.231;27.021;-0.067;2.011
27/01/2017 19:00;400.746;157.098;179.078;51.925;9.532;-0.014;2.245
27/01/2017 20:00;415.779;157.648;180.748;73.046;1.235;-0.032;2.249
27/01/2017 21:00;406.658;158.073;180.64;65.419;-0.46;-0.042;2.142
27/01/2017 22:00;396.964;160.615;177.588;56.327;-0.444;-0.018;2.009
27/01/2017 23:00;401.469;159.835;174.368;64.48;-0.437;0.327;2.011
28/01/2017 00:00;352.351;135.526;166.808;47.468;-0.441;0.097;2.007
28/01/2017 01:00;318.252;97.646;166.886;51.78;-0.422;0.3;2.058
28/01/2017 02:00;294.742;93.97;166.886;32.125;-0.429;-0.063;2.253
28/01/2017 03:00;280.403;90.905;166.607;21.336;-0.424;-0.06;2.039
28/01/2017 04:00;271.898;91.615;164.552;14.185;-0.417;-0.048;2.011
28/01/2017 05:00;269.17;80.084;163.147;24.373;-0.428;-0.017;2.011
28/01/2017 06:00;273.731;79.602;163.605;28.937;-0.44;0.013;2.014
28/01/2017 07:00;277.099;78.202;163.172;27.986;5.71;0.016;2.012
28/01/2017 08:00;306.645;75.195;163.352;27.72;38.419;-0.046;2.004
28/01/2017 09:00;350.703;88.141;163.649;25.153;71.825;-0.064;1.999
28/01/2017 10:00;384.549;100.753;162.59;21.052;98.226;-0.064;1.991
28/01/2017 11:00;397.054;81.783;163.284;35.141;114.917;-0.054;1.983
28/01/2017 12:00;406.05;81.523;164.943;40.473;117.03;0.104;1.976
28/01/2017 13:00;393.248;95.451;165.159;30.087;100.183;0.167;2.201
28/01/2017 14:00;382.579;103.782;165.158;24.648;87.076;-0.061;1.976
28/01/2017 15:00;380.979;114.819;167.663;28.901;67.675;-0.065;1.986
28/01/2017 16:00;372.14;128.375;168.148;31.234;42.442;-0.052;1.993
28/01/2017 17:00;365.808;140.447;167.83;21.049;34.553;-0.064;1.993
28/01/2017 18:00;364.2;144.454;167.879;28.298;21.135;0.02;1.996
28/01/2017 19:00;371.835;144.522;167.823;50.375;6.298;-0.064;1.999
28/01/2017 20:00;401.164;143.627;167.252;87.217;0.242;-0.06;2.001
28/01/2017 21:00;389.02;140.688;166.934;78.81;-0.269;-0.032;2.004
28/01/2017 22:00;373.628;141.828;167.135;62.107;-0.27;-0.064;2.006
28/01/2017 23:00;381.262;145.162;166.825;66.755;-0.312;-0.061;2.007
29/01/2017 00:00;336.397;127.235;165.772;41.012;-0.452;-0.061;2.007
29/01/2017 01:00;299.503;108.503;166.112;23.353;-0.413;-0.065;2.009
29/01/2017 02:00;278.522;88.481;166.625;21.866;-0.399;-0.061;2.01
29/01/2017 03:00;265.723;79.894;166.118;18.184;-0.418;-0.064;2.009
29/01/2017 04:00;257.804;78.927;164.406;12.932;-0.41;-0.06;2.01
29/01/2017 05:00;256.07;78.987;162.11;13.431;-0.411;-0.06;2.013
